0.0723613687		   0.0740337301		  0.0731510817		  140.7558556237		  0.1067539437		  0.8538932887 
0.0740337301		   0.0757077638		  0.0748241589		  135.9846106499		  0.1032902061		  0.8054353032 
0.0757077638		   0.0773834716		  0.0764989772		  131.4430101989		  0.0999957227		  0.7597284188 
0.0773834716		   0.0790608551		  0.0781755459		  126.9626595962		  0.0967510247		  0.7158016584 
0.0790608551		   0.0807399159		  0.0798536511		  122.7778618077		  0.0937118885		  0.6743580140 
0.0807399159		   0.0824206558		  0.0815334919		  118.5983621029		  0.0906882271		  0.6345578904 
0.0824206558		   0.0841030765		  0.0832150977		  114.6497103594		  0.0878194069		  0.5966323994 
0.0841030765		   0.0857871796		  0.0848982483		  110.8108153595		  0.0850422941		  0.5608980052 
0.0857871796		   0.0874729668		  0.0865831235		  107.0547812503		  0.0823142320		  0.5261827194 
0.0874729668		   0.0891604397		  0.0882697808		  103.5137331614		  0.0797408192		  0.4935872048 
0.0891604397		   0.0908496002		  0.0899579958		  100.0234494288		  0.0772188701		  0.4627736892 
0.0908496002		   0.0925404498		  0.0916479171		  96.6172153166		  0.0747524711		  0.4331556535 
0.0925404498		   0.0942329902		  0.0933396402		  93.3426230936		  0.0723736482		  0.4134237627 
0.0942329902		   0.0959272232		  0.0950329392		  90.2204551350		  0.0700975004		  0.3945025321 
0.0959272232		   0.0976231504		  0.0967279198		  87.1637571482		  0.0678786698		  0.3765348335 
0.0976231504		   0.0993207736		  0.0984247213		  84.2099039663		  0.0657288314		  0.3591875761 
0.0993207736		   0.1010200943		  0.1001231238		  81.3099224455		  0.0636273962		  0.3426857359 
0.1010200943		   0.1027211144		  0.1018231799		  78.5440165163		  0.0616060128		  0.3265917712 
0.1027211144		   0.1044238356		  0.1035250708		  75.8347634154		  0.0692360878		  0.3114137161 
0.1044238356		   0.1061282594		  0.1052285947		  73.2532139409		  0.0667122448		  0.2971398845 
0.1061282594		   0.1078343877		  0.1069337445		  70.7489494472		  0.0643492581		  0.2829978671 
0.1078343877		   0.1095422220		  0.1086407345		  68.3437366346		  0.0621713323		  0.2697223181 
0.1095422220		   0.1112517643		  0.1103493965		  66.0726436444		  0.0600377882		  0.2570155760 
0.1112517643		   0.1129630160		  0.1120596610		  63.8123473535		  0.0579849952		  0.2448208396 
0.1129630160		   0.1146759790		  0.1137717583		  61.6043609372		  0.0558694430		  0.2331382156 
0.1146759790		   0.1163906550		  0.1154855734		  59.5248338499		  0.0539621452		  0.2218917726 
0.1163906550		   0.1181070457		  0.1172009752		  57.5236445886		  0.0521069126		  0.2112388920 
0.1181070457		   0.1198251527		  0.1189181884		  55.5290792706		  0.0503340065		  0.2009442946 
0.1198251527		   0.1215449779		  0.1206371685		  53.6479851254		  0.0486229965		  0.1911488137 
0.1215449779		   0.1232665229		  0.1223577336		  51.7546931289		  0.0469185170		  0.1816953483 
0.1232665229		   0.1249897894		  0.1240800707		  50.0258637098		  0.0453739574		  0.1729623355 
0.1249897894		   0.1267147792		  0.1258042230		  48.3418954500		  0.0438884506		  0.1643890558 
0.1267147792		   0.1284414939		  0.1275299807		  46.6545353725		  0.0422913393		  0.1560487014 
0.1284414939		   0.1301699354		  0.1292574548		  45.0718387051		  0.0408811286		  0.1483875942 
0.1301699354		   0.1319001054		  0.1309867816		  43.5529525779		  0.0395769340		  0.1409010674 
0.1319001054		   0.1336320055		  0.1327177605		  42.0411806528		  0.0382551447		  0.1337235687 
0.1336320055		   0.1353656375		  0.1344503998		  40.6083453235		  0.0369629908		  0.1268788687 
0.1353656375		   0.1371010031		  0.1361849003		  39.1987270725		  0.0357375674		  0.1204048916 
0.1371010031		   0.1388381041		  0.1379211146		  37.8673681948		  0.0345554819		  0.1141721561 
0.1388381041		   0.1405769422		  0.1396589511		  36.5563407160		  0.0334158661		  0.1082123901 
0.1405769422		   0.1423175192		  0.1413986261		  35.3093328156		  0.0323160646		  0.1037966980 
0.1423175192		   0.1440598367		  0.1431400837		  34.0693407826		  0.0312100753		  0.0994589003 
0.1440598367		   0.1458038965		  0.1448831531		  32.8899858579		  0.0301781352		  0.0953774591 
0.1458038965		   0.1475497004		  0.1466280056		  31.7420284499		  0.0292215756		  0.0914270645 
0.1475497004		   0.1492972501		  0.1483747044		  30.6369817966		  0.0281986468		  0.0876203139 
0.1492972501		   0.1510465474		  0.1501230478		  29.5746619109		  0.0273264341		  0.0839918811 
0.1510465474		   0.1527975939		  0.1518731003		  28.5267950881		  0.0264181556		  0.0804585903 
0.1527975939		   0.1545503915		  0.1536250300		  27.5185147794		  0.0255561428		  0.0770231477 
0.1545503915		   0.1563049419		  0.1553786741		  26.5862899509		  0.0247466899		  0.0738151334 
0.1563049419		   0.1580612468		  0.1571339677		  25.6413769490		  0.0239071623		  0.0706785142 
0.1580612468		   0.1598193081		  0.1588911190		  24.7245938594		  0.0231229295		  0.0677068684 
0.1598193081		   0.1615791274		  0.1606500678		  23.8486757533		  0.0223557134		  0.0647588405 
0.1615791274		   0.1633407065		  0.1624106486		  22.9954272575		  0.0216374285		  0.0619888484 
0.1633407065		   0.1651040472		  0.1641730192		  22.1701656805		  0.0209298112		  0.0593399100 
0.1651040472		   0.1668691513		  0.1659372609		  21.4000599048		  0.0202521720		  0.0568028026 
0.1668691513		   0.1686360204		  0.1677031801		  20.6409212834		  0.0195846657		  0.0543239494 
0.1686360204		   0.1704046565		  0.1694708041		  19.9019482662		  0.0189604405		  0.0520180268 
0.1704046565		   0.1721750611		  0.1712403165		  19.1646182524		  0.0183458460		  0.0497125428 
0.1721750611		   0.1739472362		  0.1730115947		  18.4862336678		  0.0177343588		  0.0475324960 
0.1739472362		   0.1757211834		  0.1747845251		  17.7878682752		  0.0171520473		  0.0454079589 
0.1757211834		   0.1774969046		  0.1765592933		  17.1552122820		  0.0166051540		  0.0434199716 
0.1774969046		   0.1792744015		  0.1783359205		  16.5559797657		  0.0160825760		  0.0415848574 
0.1792744015		   0.1810536759		  0.1801142162		  15.9387703060		  0.0155496067		  0.0396985584 
0.1810536759		   0.1828347296		  0.1818942576		  15.3766556838		  0.0150541831		  0.0379703917 
0.1828347296		   0.1846175643		  0.1836762016		  14.8024880155		  0.0145750601		  0.0362544173 
0.1846175643		   0.1864021819		  0.1854599053		  14.2665654635		  0.0140940846		  0.0346370110 
0.1864021819		   0.1881885841		  0.1872452810		  13.7532891425		  0.0136500013		  0.0331150529 
0.1881885841		   0.1899767726		  0.1890325152		  13.2580657914		  0.0132264582		  0.0316233413 
0.1899767726		   0.1917667494		  0.1908216135		  12.7589892329		  0.0127926240		  0.0302005417 
0.1917667494		   0.1935585162		  0.1926123921		  12.2948929750		  0.0124113085		  0.0288495304 
0.1935585162		   0.1953520747		  0.1944049300		  11.8560769912		  0.0120135423		  0.0275593448 
0.1953520747		   0.1971474267		  0.1961993814		  11.4076494632		  0.0116230799		  0.0262589689 
0.1971474267		   0.1989445742		  0.1979956119		  10.9936147447		  0.0112609230		  0.0250797284 
0.1989445742		   0.2007435188		  0.1997935242		  10.5950287078		  0.0109022361		  0.0239382376 
0.2007435188		   0.2025442623		  0.2015932930		  10.1833335304		  0.0105525690		  0.0228558397 
0.2025442623		   0.2043468065		  0.2033949522		  9.8034571003		  0.0102208159		  0.0217776207 
0.2043468065		   0.2061511533		  0.2051983185		  9.4487555250		  0.0099015132		  0.0207752377 
0.2061511533		   0.2079573045		  0.2070034337		  9.1026153072		  0.0095958955		  0.0198069074 
0.2079573045		   0.2097652618		  0.2088104671		  8.7619606562		  0.0092841187		  0.0188679754 
0.2097652618		   0.2115750271		  0.2106193239		  8.4083153617		  0.0089835094		  0.0179748311 
0.2115750271		   0.2133866021		  0.2124298691		  8.1079980191		  0.0087094434		  0.0171522450 
0.2133866021		   0.2151999887		  0.2142422446		  7.8115544368		  0.0084424209		  0.0163597482 
0.2151999887		   0.2170151887		  0.2160565463		  7.5263529167		  0.0081941477		  0.0155951840 
0.2170151887		   0.2188322039		  0.2178726071		  7.2372446435		  0.0079358623		  0.0148487433 
0.2188322039		   0.2206510361		  0.2196903903		  6.9654579853		  0.0076907880		  0.0141499961 
0.2206510361		   0.2224716871		  0.2215100722		  6.7153932745		  0.0074656973		  0.0134804093 
0.2224716871		   0.2242941588		  0.2233316445		  6.4636701955		  0.0072373812		  0.0128341868 
0.2242941588		   0.2261184529		  0.2251549325		  6.2090800876		  0.0070134253		  0.0122114408 
0.2261184529		   0.2279445714		  0.2269800035		  5.9703057528		  0.0067963070		  0.0116192481 
0.2279445714		   0.2297725160		  0.2288070125		  5.7546872530		  0.0065915985		  0.0110700319 
0.2297725160		   0.2316022885		  0.2306358640		  5.5376337264		  0.0063985906		  0.0105440758 
0.2316022885		   0.2334338908		  0.2324664252		  5.3243246783		  0.0061991436		  0.0100862493 
0.2334338908		   0.2352673247		  0.2342988262		  5.1177915798		  0.0060048706		  0.0096548326 
0.2352673247		   0.2371025920		  0.2361331764		  4.9198916118		  0.0058251267		  0.0092511380 
0.2371025920		   0.2389396946		  0.2379693268		  4.7292631837		  0.0056521857		  0.0088671237 
0.2389396946		   0.2407786343		  0.2398072064		  4.5423923104		  0.0054774049		  0.0084834872 
0.2407786343		   0.2426194129		  0.2416469731		  4.3763508832		  0.0053174812		  0.0081296887 
0.2426194129		   0.2444620323		  0.2434886805		  4.2054842766		  0.0051600917		  0.0077958331 
0.2444620323		   0.2463064944		  0.2453321570		  4.0353561337		  0.0050006549		  0.0074555591 
0.2463064944		   0.2481528009		  0.2471773942		  3.8938127167		  0.0048629281		  0.0071461558 
0.2481528009		   0.2500009537		  0.2490245569		  3.7300466583		  0.0047096910		  0.0068271304 
0.2500009537		   0.2518509546		  0.2508736421		  3.5860429792		  0.0045700574		  0.0065321279 
0.2518509546		   0.2537028056		  0.2527244764		  3.4406743262		  0.0044301328		  0.0062448618 
0.2537028056		   0.2555565084		  0.2545771061		  3.3049300061		  0.0043000782		  0.0059791672 
0.2555565084		   0.2574120649		  0.2564316871		  3.1765116611		  0.0041777378		  0.0057220378 
0.2574120649		   0.2592694769		  0.2582881742		  3.0428841054		  0.0040477180		  0.0054639967 
0.2592694769		   0.2611287464		  0.2601464051		  2.9294745329		  0.0039342647		  0.0052269487 
0.2611287464		   0.2629898752		  0.2620064589		  2.8025720959		  0.0038134955		  0.0050016337 
0.2629898752		   0.2648528650		  0.2638684806		  2.6941664031		  0.0037042269		  0.0047774952 
0.2648528650		   0.2667177179		  0.2657323982		  2.5794450269		  0.0035891173		  0.0045561809 
0.2667177179		   0.2685844356		  0.2675980626		  2.4763996787		  0.0034848128		  0.0043519070 
0.2685844356		   0.2704530201		  0.2694655692		  2.3788114311		  0.0033879620		  0.0041704596 
0.2704530201		   0.2723234731		  0.2713350554		  2.2750853864		  0.0032834458		  0.0039719251 
0.2723234731		   0.2741957966		  0.2732064359		  2.1853866842		  0.0031899480		  0.0037963551 
0.2741957966		   0.2760699923		  0.2750795683		  2.0963197119		  0.0031002651		  0.0036311123 
0.2760699923		   0.2779460623		  0.2769545553		  2.0062330873		  0.0030042401		  0.0034501313 
0.2779460623		   0.2798240084		  0.2788315303		  1.9220940779		  0.0029167752		  0.0032909419 
0.2798240084		   0.2817038324		  0.2807104065		  1.8441616605		  0.0028356835		  0.0031470906 
0.2817038324		   0.2835855362		  0.2825910416		  1.7645990138		  0.0027497401		  0.0029958201 
0.2835855362		   0.2854691218		  0.2844735358		  1.6935881894		  0.0026738831		  0.0028594575 
0.2854691218		   0.2873545909		  0.2863580245		  1.6203550658		  0.0025951377		  0.0027259449 
0.2873545909		   0.2892419455		  0.2882444295		  1.5487307960		  0.0025196557		  0.0025989797 
0.2892419455		   0.2911311874		  0.2901326024		  1.4862040322		  0.0024481367		  0.0024762333 
0.2911311874		   0.2930223186		  0.2920226321		  1.4208401166		  0.0023761240		  0.0023574534 
0.2930223186		   0.2949153409		  0.2939146573		  1.3581474251		  0.0023077892		  0.0022474610 
0.2949153409		   0.2968102563		  0.2958086244		  1.2993664278		  0.0022415161		  0.0021397537 
0.2968102563		   0.2987070665		  0.2977043712		  1.2433376865		  0.0021784159		  0.0020412706 
0.2987070665		   0.3006057736		  0.2996019658		  1.1871164236		  0.0021132296		  0.0019384058 
0.3006057736		   0.3025063794		  0.3015015501		  1.1372611875		  0.0020556458		  0.0018485532 
0.3025063794		   0.3044088858		  0.3034031097		  1.0860559282		  0.0019943489		  0.0017530415 
0.3044088858		   0.3063132946		  0.3053064705		  1.0378527104		  0.0019379279		  0.0016705062 
0.3063132946		   0.3082196079		  0.3072116625		  0.9912788840		  0.0018829016		  0.0015884058 
0.3082196079		   0.3101278276		  0.3091188270		  0.9440428202		  0.0018243586		  0.0015027921 
0.3101278276		   0.3120379554		  0.3110280033		  0.9026730268		  0.0017742365		  0.0014327380 
0.3120379554		   0.3139499933		  0.3129390205		  0.8610303043		  0.0017226354		  0.0013608532 
0.3139499933		   0.3158639433		  0.3148518462		  0.8201397065		  0.0016711114		  0.0012877915 
0.3158639433		   0.3177798073		  0.3167666195		  0.7805569504		  0.0016214222		  0.0012237536 
0.3177798073		   0.3196975871		  0.3186834314		  0.7495459565		  0.0015805874		  0.0011681296 
0.3196975871		   0.3216172847		  0.3206021388		  0.7149837151		  0.0015352386		  0.0011074177 
0.3216172847		   0.3235389019		  0.3225226404		  0.6781983492		  0.0014864937		  0.0010471219 
0.3235389019		   0.3254624409		  0.3244450575		  0.6482974254		  0.0014465485		  0.0009953802 
0.3254624409		   0.3273879033		  0.3263695162		  0.6160171850		  0.0014019253		  0.0009398690 
0.3273879033		   0.3293152912		  0.3282959394		  0.5875874498		  0.0013632520		  0.0008984408 
0.3293152912		   0.3312446065		  0.3302241662		  0.5599289600		  0.0013242874		  0.0008553424 
0.3312446065		   0.3331758511		  0.3321542683		  0.5326183892		  0.0012850259		  0.0008131159 
0.3331758511		   0.3351090269		  0.3340863813		  0.5084319030		  0.0012496772		  0.0007749291 
0.3351090269		   0.3370441360		  0.3360205314		  0.4841120037		  0.0012138567		  0.0007373685 
0.3370441360		   0.3389811801		  0.3379565406		  0.4584498005		  0.0011755418		  0.0006979551 
0.3389811801		   0.3409201613		  0.3398943787		  0.4368557822		  0.0011429246		  0.0006654728 
0.3409201613		   0.3428610814		  0.3418341799		  0.4159907665		  0.0011103683		  0.0006317029 
0.3428610814		   0.3448039425		  0.3437760509		  0.3931062113		  0.0010750077		  0.0005993793 
0.3448039425		   0.3467487465		  0.3457198748		  0.3773296514		  0.0010489961		  0.0005733697 
0.3467487465		   0.3486954952		  0.3476655096		  0.3567071232		  0.0010158197		  0.0005425025 
0.3486954952		   0.3506441907		  0.3496130522		  0.3408495346		  0.0009891313		  0.0005171209 
0.3506441907		   0.3525948349		  0.3515626322		  0.3233294448		  0.0009593281		  0.0004895371 
0.3525948349		   0.3545474297		  0.3535142676		  0.3078857049		  0.0009329081		  0.0004665761 
0.3545474297		   0.3565019772		  0.3554677742		  0.2911155779		  0.0009034688		  0.0004411395 
0.3565019772		   0.3584584791		  0.3574231242		  0.2759746862		  0.0008764718		  0.0004176972 
0.3584584791		   0.3604169376		  0.3593804484		  0.2632198262		  0.0008528614		  0.0003973450 
0.3604169376		   0.3623773546		  0.3613398608		  0.2484735670		  0.0008257620		  0.0003754076 
0.3623773546		   0.3643397319		  0.3633012663		  0.2368377967		  0.0008037457		  0.0003646837 
0.3643397319		   0.3663040716		  0.3652645023		  0.2238500937		  0.0007786253		  0.0003499620 
0.3663040716		   0.3682703757		  0.3672296405		  0.2129791355		  0.0007568182		  0.0003376115 
0.3682703757		   0.3702386461		  0.3691968078		  0.2001638238		  0.0007312174		  0.0003236647 
0.3702386461		   0.3722088847		  0.3711660737		  0.1910684793		  0.0007122159		  0.0003133321 
0.3722088847		   0.3741810936		  0.3731372805		  0.1811450015		  0.0006913496		  0.0003022820 
0.3741810936		   0.3761552747		  0.3751103235		  0.1708700908		  0.0006692017		  0.0002894193 
0.3761552747		   0.3781314300		  0.3770853164		  0.1631546090		  0.0006521585		  0.0002815818 
0.3781314300		   0.3801095614		  0.3790623812		  0.1542700604		  0.0006321332		  0.0002660152 
0.3801095614		   0.3820896710		  0.3810415365		  0.1458654029		  0.0006126913		  0.0002519811 
0.3820896710		   0.3840717607		  0.3830225971		  0.1376252340		  0.0005933843		  0.0002385227 
0.3840717607		   0.3860558324		  0.3850055192		  0.1314138137		  0.0005782636		  0.0002282718 
0.3860558324		   0.3880418883		  0.3869904271		  0.1250128238		  0.0005623097		  0.0002169101 
0.3880418883		   0.3900299301		  0.3889774411		  0.1172248321		  0.0005429144		  0.0002040289 
0.3900299301		   0.3920199601		  0.3909665351		  0.1108357722		  0.0005263729		  0.0001930794 
0.3920199601		   0.3940119800		  0.3929575196		  0.1051991637		  0.0005113431		  0.0001839908 
0.3940119800		   0.3960059920		  0.3949503924		  0.0988553257		  0.0004942454		  0.0001678642 
0.3960059920		   0.3980019980		  0.3969452764		  0.0943576773		  0.0004815610		  0.0001560295 
0.3980019980		   0.4000000000		  0.3989422906		  0.0893881850		  0.0004670531		  0.0001426446 
0.4000000000		   0.4020000000		  0.4009413873		  0.0844117599		  0.0004522491		  0.0001299569 
0.4020000000		   0.4040990000		  0.4029875968		  0.0794672985		  0.0004270481		  0.0001186954 
0.4040990000		   0.4063130000		  0.4051401660		  0.0746659398		  0.0004016738		  0.0001072230 
0.4063130000		   0.4086630000		  0.4074174939		  0.0702311940		  0.0003768129		  0.0000966361 
0.4086630000		   0.4111730000		  0.4098419803		  0.0644914144		  0.0003479719		  0.0000844021 
0.4111730000		   0.4138380000		  0.4124241542		  0.0612569549		  0.0003279810		  0.0000813793 
0.4138380000		   0.4166810000		  0.4151720273		  0.0562343104		  0.0003031689		  0.0000755990 
0.4166810000		   0.4197440000		  0.4181173707		  0.0526125709		  0.0002815821		  0.0000714119 
0.4197440000		   0.4230530000		  0.4212947135		  0.0483678381		  0.0002591658		  0.0000670787 
0.4230530000		   0.4266270000		  0.4247270274		  0.0449273702		  0.0002399516		  0.0001057418 
0.4266270000		   0.4305400000		  0.4284587772		  0.0413753513		  0.0002200052		  0.0002163231 
0.4305400000		   0.4348300000		  0.4325475937		  0.0385490126		  0.0002029985		  0.0003845942 
0.4348300000		   0.4395710000		  0.4370485077		  0.0354994347		  0.0001863993		  0.0006086793 
0.4395710000		   0.4448470000		  0.4420406205		  0.0327863397		  0.0001708872		  0.0009258694 
0.4448470000		   0.4507200000		  0.4475989163		  0.0307740229		  0.0001583998		  0.0012160209 
0.4507200000		   0.4572230000		  0.4537734693		  0.0291248448		  0.0001515189		  0.0008371036 
0.4572230000		   0.4643670000		  0.4605883014		  0.0277333268		  0.0001462090		  0.0002665355 
0.4643670000		   0.4720330000		  0.4679927447		  0.0272681853		  0.0001443279		  0.0003190375 
0.4720330000		   0.4800620000		  0.4758453101		  0.0276870875		  0.0001459040		  0.0003486042 
0.4800620000		   0.4882810000		  0.4839765090		  0.0284679266		  0.0001489377		  0.0004180526 
0.4882810000		   0.4965370000		  0.4922206298		  0.0294984439		  0.0001545735		  0.0005070233 
0.4965370000		   0.5047230000		  0.5004473677		  0.0305493218		  0.0001611806		  0.0005411475 
0.5047230000		   0.5127810000		  0.5085739622		  0.0320605540		  0.0001696712		  0.0005265109 
0.5127810000		   0.5206900000		  0.5165609382		  0.0337121895		  0.0001775762		  0.0004482709 
0.5206900000		   0.5284490000		  0.5243975739		  0.0352344992		  0.0001866725		  0.0003421774 
0.5284490000		   0.5360670000		  0.5320881331		  0.0368762844		  0.0001953620		  0.0002355828 
0.5360670000		   0.5435550000		  0.5396428602		  0.0382915413		  0.0002029092		  0.0001822512 
0.5435550000		   0.5509280000		  0.5470746849		  0.0396758158		  0.0002099749		  0.0001869671 
0.5509280000		   0.5582010000		  0.5543985769		  0.0411312039		  0.0002172419		  0.0001927932 
0.5582010000		   0.5653880000		  0.5616291265		  0.0427253785		  0.0002243670		  0.0002089370 
0.5653880000		   0.5725030000		  0.5687803732		  0.0434894739		  0.0002292091		  0.0002238078 
0.5725030000		   0.5795610000		  0.5758668167		  0.0444146842		  0.0002345484		  0.0002412208 
0.5795610000		   0.5865750000		  0.5829025116		  0.0454338939		  0.0002390354		  0.0002221507 
0.5865750000		   0.5935570000		  0.5898999768		  0.0462302769		  0.0002429472		  0.0002016651 
0.5935570000		   0.6005210000		  0.5968721535		  0.0462224420		  0.0002446786		  0.0001890815 
0.6005210000		   0.6074790000		  0.6038320726		  0.0468682663		  0.0002479945		  0.0001791221 
0.6074790000		   0.6144420000		  0.6107912498		  0.0471657059		  0.0002498599		  0.0001742584 
0.6144420000		   0.6214230000		  0.6177616361		  0.0479108943		  0.0002528841		  0.0001699018 
0.6214230000		   0.6284370000		  0.6247571609		  0.0477658572		  0.0002529099		  0.0001621757 
0.6284370000		   0.6354960000		  0.6317913777		  0.0483139279		  0.0002546537		  0.0001605894 
0.6354960000		   0.6426150000		  0.6388777124		  0.0479223781		  0.0002537308		  0.0001565271 
0.6426150000		   0.6498100000		  0.6460316551		  0.0478639930		  0.0002534634		  0.0001528430 
0.6498100000		   0.6570960000		  0.6532687218		  0.0479463235		  0.0002532089		  0.0001498173 
0.6570960000		   0.6644880000		  0.6606038967		  0.0473399555		  0.0002509351		  0.0001460612 
0.6644880000		   0.6720020000		  0.6680526398		  0.0475290507		  0.0002502953		  0.0001438095 
0.6720020000		   0.6796560000		  0.6756318826		  0.0466393345		  0.0002468674		  0.0001398871 
0.6796560000		   0.6874660000		  0.6833586642		  0.0460400701		  0.0002438636		  0.0001377694 
0.6874660000		   0.6954510000		  0.6912503922		  0.0452851648		  0.0002399416		  0.0001352518 
0.6954510000		   0.7036310000		  0.6993265202		  0.0446398587		  0.0002363779		  0.0001331499 
0.7036310000		   0.7120270000		  0.7076075016		  0.0440866998		  0.0002327305		  0.0001309341 
0.7120270000		   0.7206610000		  0.7161147959		  0.0429611059		  0.0002274699		  0.0001273584 
0.7206610000		   0.7295590000		  0.7248722708		  0.0419996760		  0.0002224218		  0.0001236737 
0.7295590000		   0.7387470000		  0.7339059029		  0.0415542178		  0.0002185649		  0.0001210927 
0.7387470000		   0.7482550000		  0.7432435577		  0.0408855286		  0.0002139752		  0.0001185737 
0.7482550000		   0.7581160000		  0.7529166182		  0.0394498296		  0.0002073942		  0.0001141329 
0.7581160000		   0.7683660000		  0.7629594686		  0.0384823453		  0.0002017354		  0.0001102430 
0.7683660000		   0.7790470000		  0.7734108969		  0.0368326856		  0.0001942114		  0.0001053360 
0.7790470000		   0.7902060000		  0.7843151687		  0.0357022286		  0.0001878035		  0.0001008912 
0.7902060000		   0.8018980000		  0.7957229257		  0.0344881049		  0.0001812809		  0.0000967362 
0.8018980000		   0.8141870000		  0.8076932827		  0.0331379197		  0.0001739416		  0.0000918577 
0.8141870000		   0.8271470000		  0.8202947886		  0.0317621864		  0.0001666732		  0.0000876999 
0.8271470000		   0.8408680000		  0.8336087469		  0.0301535127		  0.0001587098		  0.0000826308 
0.8408680000		   0.8554560000		  0.8477323874		  0.0286174583		  0.0001506582		  0.0000778273 
0.8554560000		   0.8710470000		  0.8627853558		  0.0268685566		  0.0001420156		  0.0000728552 
0.8710470000		   0.8878110000		  0.8789189711		  0.0257197868		  0.0001347911		  0.0000689193 
0.8878110000		   0.9059760000		  0.8963293962		  0.0236249984		  0.0001247467		  0.0000628216 
0.9059760000		   0.9258490000		  0.9152799776		  0.0217697961		  0.0001152244		  0.0000576708 
0.9258490000		   0.9478680000		  0.9361361343		  0.0199802477		  0.0001056187		  0.0000528054 
0.9478680000		   0.9726700000		  0.9594243918		  0.0179976384		  0.0000950073		  0.0000477553 
0.9726700000		   1.0011870000		  0.9859111157		  0.0159908097		  0.0000842122		  0.0000426845 
1.0011870000		   1.0348280000		  1.0167342434		  0.0137759823		  0.0000726120		  0.0000367375 
1.0348280000		   1.0757970000		  1.0536395272		  0.0116055417		  0.0000610107		  0.0000307680 
1.0757970000		   1.1278680000		  1.0994766117		  0.0093324360		  0.0000491054		  0.0000245365 
1.1278680000		   1.1995610000		  1.1599085408		  0.0070028438		  0.0000367926		  0.0000182859 
1.1995610000		   1.2784233000		  1.2345522250		  0.0047825994		  0.0000295324		  0.0000127601 
1.2784233000		   1.3651718300		  1.3166053959		  0.0032328512		  0.0000235684		  0.0000081908 
1.3651718300		   1.4605952130		  1.4068086081		  0.0020632898		  0.0000182519		  0.0000055111 
1.4605952130		   1.5655609343		  1.5059802090		  0.0012587843		  0.0000138733		  0.0000031004 
1.5655609343		   1.6810232277		  1.6150253124		  0.0007245866		  0.0000102219		  0.0000020749 
1.6810232277		   1.8080317505		  1.7349932932		  0.0004026729		  0.0000074007		  0.0000018860 
1.8080317505		   1.9477411256		  1.8670550098		  0.0002174710		  0.0000053027		  0.0000008560 
1.9477411256		   2.1014214381		  2.0121502755		  0.0001067340		  0.0000035993		  0.0000004726 
2.1014214381		   2.2704697819		  2.1712698403		  0.0000586952		  0.0000025970		  0.0000002757 
2.2704697819		   2.4564229601		  2.3456088202		  0.0000243442		  0.0000016298		  0.0000001139 
2.4564229601		   2.6609714561		  2.5386252813		  0.0000101735		  0.0000010234		  0.0000002154 
2.6609714561		   2.8859748017		  2.7535732405		  0.0000039471		  0.0000006281		  0.0000000553 
2.8859748017		   3.1334784819		  2.9839340654		  0.0000023516		  0.0000005018		  0.0000000312 
3.1334784819		   3.4057325301		  3.2398172721		  0.0000005053		  0.0000002260		  0.0000000025 
3.4057325301		   3.7052119831		  3.5202842933		  0.0000002871		  0.0000001658		  0.0000000021 
3.7052119831		   4.0346393814		  3.8287288217		  0.0000001976		  0.0000001247		  0.0000000025 
